2.655717599999999901e-01,3.659579584500000237e+03,4.444923719000000347e+03,9.219499806500000005e+00,3.243467988000000446e+01,4.772667377000000499e+01,2.801495778499999687e+03,6.481554794999999558e+01,1.229060470000000009e+02,2.086679790000000034e-01,9.205918092999999658e+01,5.007127196000000424e+01,2.705914400999999998e+03,2.528265446500000024e+01,4.987280110999999749e+01,3.333730688999999984e+03,2.291930947499999860e+01,6.658956136500000866e+01,3.209829770000000027e-01,2.730315665499999795e+02,1.024478656499999971e+02,9.243351862000000096e+01,6.294567203500000119e+01,5.314371433000000167e+01,2.615190481500000175e+01,6.053377370999999840e+01,2.553234825499999872e+01,3.723175340499999919e+01,4.645287403500000067e+01,3.598283554500000037e+01,1.253373464499999912e+01
2.685027294999999814e-01,3.653696036499999991e+03,4.438041107999999440e+03,9.233114758499999297e+00,3.237129338500000131e+01,4.765100782500000065e+01,2.800323863000000074e+03,6.477529104000001325e+01,1.228973427500000071e+02,2.097875040000000135e-01,9.194186102000000460e+01,5.029698470999999671e+01,2.704742749500000173e+03,2.522867615999999913e+01,4.975769773000000384e+01,3.332162554499999715e+03,2.286909134999999793e+01,6.661071886499999550e+01,-1.362363850000000154e-01,2.728104032500000358e+02,1.024598885500000023e+02,9.216623572500000705e+01,6.293858457000000328e+01,5.313779089500000197e+01,2.637968726500000116e+01,6.052744532999999905e+01,2.576820504999999883e+01,3.722191161000000648e+01,4.642405124999999799e+01,3.592380610000000019e+01,1.254813781500000047e+01
2.688217955000000159e-01,3.661437562500000240e+03,4.432733366500000557e+03,9.242352327999999062e+00,3.242042611000000107e+01,4.765259016999999631e+01,2.800270234000000073e+03,6.493176622499998984e+01,1.229063102499999900e+02,2.101404359999999860e-01,9.198880937499998822e+01,5.081356961499999869e+01,2.704875713000000360e+03,2.530018248500000055e+01,4.909585694999999816e+01,3.332489733500000057e+03,2.284332521000000327e+01,6.659557889999999247e+01,3.135079705000000105e-01,2.730197998500000267e+02,1.024595702499999987e+02,9.247941631499999460e+01,6.294442835499999944e+01,5.313701654500000160e+01,2.646020032999999927e+01,6.060197499999999593e+01,2.570500060499999861e+01,3.723623898000000310e+01,4.643382073499999763e+01,3.596019685999999638e+01,1.268396343999999942e+01
2.693684050000000330e-01,3.658445677499999874e+03,4.440371083500000168e+03,9.237674421499999511e+00,3.248529501999999525e+01,4.766559340999999961e+01,2.800994524499999898e+03,6.501616792000000089e+01,1.229058246499999996e+02,2.119424695000000081e-01,9.205750548000000322e+01,4.981895886499999904e+01,2.705636682000000292e+03,2.529947223499999964e+01,4.940031511000000108e+01,3.333285851999999977e+03,2.294499253000000039e+01,6.661876682499999447e+01,3.839281640000000162e-01,2.728764909500000044e+02,1.024456160000000011e+02,9.237186538500000665e+01,6.294809851000000123e+01,5.314153914999999984e+01,2.646230969999999871e+01,6.067040881999999868e+01,2.590790061999999949e+01,3.723433399500000007e+01,4.644987549500000057e+01,3.606227553000000086e+01,1.265125739500000002e+01
2.685807350000000149e-01,3.660455201499999930e+03,4.439283424499999455e+03,9.237880692499999213e+00,3.244388547999999872e+01,4.775641453999999442e+01,2.800418179000000237e+03,6.505152659500001278e+01,1.229041588500000017e+02,2.122326044999999772e-01,9.194418311999999105e+01,4.995790644500000610e+01,2.704769532999999683e+03,2.531596670500000101e+01,4.952407112000000211e+01,3.332451257499999883e+03,2.288779776500000196e+01,6.661241175499999656e+01,-2.640613829999999829e-01,2.728261882499999729e+02,1.024640362000000096e+02,9.222079475500000001e+01,6.294254060500000492e+01,5.312814589500000295e+01,2.639664375000000263e+01,6.057686997000000417e+01,2.608449113999999724e+01,3.723665456999999890e+01,4.643160114500000191e+01,3.597508591999999794e+01,1.255081571999999923e+01
2.673156159999999781e-01,3.660601897499999723e+03,4.425450361999999586e+03,9.223313913000000142e+00,3.241784267999999969e+01,4.755055229999999966e+01,2.800564515999999912e+03,6.482177469500000200e+01,1.229039265499999942e+02,2.129745839999999946e-01,9.199537563999999179e+01,5.046507474499999546e+01,2.705053370499999801e+03,2.528735809500000187e+01,4.969144640499999355e+01,3.332533770000000004e+03,2.286593315500000045e+01,6.660725257999999371e+01,-1.875296870000000005e-01,2.730174279500000125e+02,1.024564374999999927e+02,9.237003637999998773e+01,6.293501960000000395e+01,5.311279867500000051e+01,2.631363989999999831e+01,6.054219686000000422e+01,2.613303203999999980e+01,3.723099669500000175e+01,4.642269686000000206e+01,3.596395549500000044e+01,1.236204251000000021e+01
2.681865085000000315e-01,3.658390617999999904e+03,4.438703078000000460e+03,9.214744375000000431e+00,3.248684851499999837e+01,4.758210082499999771e+01,2.800225665500000105e+03,6.500139201499999331e+01,1.228970786499999974e+02,2.140409220000000223e-01,9.198080329500000119e+01,4.987773065000000372e+01,2.704667021000000204e+03,2.525068783000000039e+01,4.968907925999999975e+01,3.332412113500000032e+03,2.286335281000000208e+01,6.661958949999998936e+01,8.934030200000001032e-02,2.728933676499999592e+02,1.024639061000000027e+02,9.231224604499999487e+01,6.292684307500000074e+01,5.312927180500000190e+01,2.638895602000000196e+01,6.059234638499999903e+01,2.616992250500000239e+01,3.727317331000000422e+01,4.641433229500000124e+01,3.597568303500000297e+01,1.207109074999999976e+01
2.691736930000000472e-01,3.657271859999999833e+03,4.437844186500000433e+03,9.229231643999998624e+00,3.244703363499999682e+01,4.764837217999999552e+01,2.800712347000000136e+03,6.477475814000000298e+01,1.228994773000000009e+02,2.149848924999999966e-01,9.203490895999999566e+01,4.988888421000000051e+01,2.705208421499999986e+03,2.531112013999999988e+01,4.998111735499999497e+01,3.332670807999999852e+03,2.281406669500000106e+01,6.662528459000000680e+01,3.333055105000000129e-01,2.729771588500000234e+02,1.024562797000000103e+02,9.243569152999999972e+01,6.292968999500000393e+01,5.313405142499999556e+01,2.653275357500000098e+01,6.058285653000000082e+01,2.623199877999999785e+01,3.727589975000000067e+01,4.642599519499999872e+01,3.601479699000000068e+01,1.242068734500000105e+01
2.713611089999999892e-01,3.662932697999999618e+03,4.443160993999999846e+03,9.225723270999999670e+00,3.234552047999999758e+01,4.761507238000000086e+01,2.800406162000000222e+03,6.512015454499999123e+01,1.228992459499999939e+02,2.155841629999999953e-01,9.199423658499999590e+01,5.009578310999999928e+01,2.704898779500000273e+03,2.537411619499999915e+01,4.951940679499999476e+01,3.332717512499999884e+03,2.292936154000000215e+01,6.664223619000000554e+01,-2.516494670000000156e-01,2.727811573999999837e+02,1.024558311499999945e+02,9.225647919499999716e+01,6.293659132000000511e+01,5.313324310999999511e+01,2.669465369499999952e+01,6.056063297000000034e+01,2.635660929000000152e+01,3.724862438000000253e+01,4.642958010499999943e+01,3.592960729499999672e+01,1.219000970000000095e+01
2.737681415000000062e-01,3.657220929000000069e+03,4.442017460999999457e+03,9.234106894499999996e+00,3.236908353500000146e+01,4.760126531500000624e+01,2.799206261999999697e+03,6.484142142000000320e+01,1.228888821000000036e+02,2.141207105000000055e-01,9.187062179000000128e+01,5.004182520499999498e+01,2.703792729499999950e+03,2.533444206499999751e+01,4.951564648500000487e+01,3.331279396500000075e+03,2.289601134499999802e+01,6.661579647499999624e+01,-2.446715509999999871e-01,2.729058988000000454e+02,1.024853114999999946e+02,9.233726744000000508e+01,6.292762394500000056e+01,5.311870761999999502e+01,2.684593178000000080e+01,6.048263246000000493e+01,2.618676972000000092e+01,3.723311590500000534e+01,4.641960184999999939e+01,3.592832167000000254e+01,1.149579184499999940e+01
2.733135555000000272e-01,3.651327148999999736e+03,4.442227047500000481e+03,9.222772096499999961e+00,3.261575116999999580e+01,4.745681465500000229e+01,2.800574612000000343e+03,6.520008087499999760e+01,1.229064471499999911e+02,2.132222350000000100e-01,9.212220321499999898e+01,4.976218143500000224e+01,2.705358213500000147e+03,2.529862793000000210e+01,4.982901241500000111e+01,3.332706891499999983e+03,2.287163119999999950e+01,6.663259127999999976e+01,-4.529701510000000431e-01,2.731451098000000002e+02,1.024524129499999958e+02,9.249056032500000413e+01,6.292039574999999729e+01,5.314035333500000036e+01,2.695911694999999852e+01,6.046321272999999508e+01,2.617632523500000019e+01,3.725882989500000519e+01,4.642839300500000377e+01,3.597652249499999755e+01,1.249916409000000073e+01
2.751650934999999576e-01,3.657205219999999827e+03,4.441152517999999873e+03,9.230016998500000014e+00,3.240598828000000253e+01,4.763147155000000055e+01,2.799988409999999931e+03,6.486983007500001008e+01,1.228970146000000057e+02,2.155660205000000107e-01,9.203583974500000409e+01,5.042020469500000246e+01,2.704581864499999938e+03,2.532157138499999860e+01,4.962754229499999781e+01,3.332241625000000113e+03,2.286627297999999797e+01,6.666972251499998947e+01,-3.147248905000000208e-01,2.728216400500000418e+02,1.024638799999999890e+02,9.225792610999999965e+01,6.289236560000000509e+01,5.318326813500000583e+01,2.704276701999999943e+01,6.048644477999999935e+01,2.630563480500000040e+01,3.725649853000000178e+01,4.644690914499999934e+01,3.592979844500000297e+01,1.305313612499999998e+01
2.730149390000000120e-01,3.650805468000000019e+03,4.446365894500000650e+03,9.231770643000000831e+00,3.247077484000000425e+01,4.762786351999999823e+01,2.799343928999999662e+03,6.505881415499999321e+01,1.228933324500000026e+02,2.137436085000000152e-01,9.197620974999999532e+01,4.991686112499999695e+01,2.703777054499999849e+03,2.527738860000000187e+01,4.950632570999999871e+01,3.331348839000000225e+03,2.286588013499999761e+01,6.666338283499999307e+01,2.640963754999999802e-01,2.730539815500000032e+02,1.024709934500000088e+02,9.232866147000000012e+01,6.286672392999999914e+01,5.320760577500000466e+01,2.686993814000000214e+01,6.051046409500000323e+01,2.616791057500000051e+01,3.725200121000000308e+01,4.643468433500000003e+01,3.595227561000000094e+01,1.164523965000000061e+01
2.704192530000000261e-01,3.642959805999999844e+03,4.441234338000000207e+03,9.255468388500000643e+00,3.242882278999999812e+01,4.752882310500000074e+01,2.799825125000000298e+03,6.519770846000000120e+01,1.228949318500000061e+02,2.127501995000000146e-01,9.201714911999999913e+01,5.039427225000000021e+01,2.704367576999999983e+03,2.530861558499999830e+01,4.991112874499999918e+01,3.331994095000000016e+03,2.288668918500000160e+01,6.664945747999999526e+01,-4.890623999999996196e-03,2.730936335499999927e+02,1.024729772499999996e+02,9.236270331500000452e+01,6.286755861500000009e+01,5.323397553499999901e+01,2.661126446499999787e+01,6.055383557000000394e+01,2.603358014999999881e+01,3.723868312500000144e+01,4.643358901000000571e+01,3.591909627500000113e+01,1.264559832499999992e+01
2.700549090000000096e-01,3.650742809500000021e+03,4.434258990500000436e+03,9.243082995500000010e+00,3.235842053500000048e+01,4.765734081499999775e+01,2.799828161499999624e+03,6.476987841000000401e+01,1.229021084000000030e+02,2.121536609999999934e-01,9.199459614500000271e+01,5.025875023000000397e+01,2.704104572500000359e+03,2.526228594999999899e+01,5.011441327999999373e+01,3.331761967500000083e+03,2.290746831999999955e+01,6.664688326000000984e+01,-5.891874799999999995e-02,2.730137171999999737e+02,1.024793951000000050e+02,9.239196993999999563e+01,6.284620745499999828e+01,5.324490541000000121e+01,2.655148701000000244e+01,6.056510178999999994e+01,2.597498871500000206e+01,3.722257930499999645e+01,4.640889357999999731e+01,3.594261675500000308e+01,1.215788750000000107e+01
2.705640599999999951e-01,3.646614307499999995e+03,4.442020670500000051e+03,9.250439709500000163e+00,3.242655185499999959e+01,4.763877306499999520e+01,2.800754480499999772e+03,6.468160763000000202e+01,1.229013440500000058e+02,2.134344189999999863e-01,9.209767190499999856e+01,4.978106700499999704e+01,2.705377182000000175e+03,2.528565029499999994e+01,5.005342568500000056e+01,3.333088146500000221e+03,2.286516224500000050e+01,6.664809537499999692e+01,2.750746849999999299e-02,2.729137243000000126e+02,1.024599111999999934e+02,9.255261605000001168e+01,6.285915954499999714e+01,5.323573749499999508e+01,2.659838878500000092e+01,6.060519580500000103e+01,2.605151692999999824e+01,3.722849807500000452e+01,4.642833645999999703e+01,3.600750237999999825e+01,1.235015321999999927e+01
2.686153844999999984e-01,3.650479428999999982e+03,4.451325371999999334e+03,9.260163022000000410e+00,3.235229155499999365e+01,4.765641693499999576e+01,2.800798830499999895e+03,6.513365454999998860e+01,1.229024267000000066e+02,2.145120474999999971e-01,9.203472032000000524e+01,4.985370269500000262e+01,2.705237939999999981e+03,2.525539490999999970e+01,4.991650421500000334e+01,3.333141364500000236e+03,2.283871609500000233e+01,6.666780287500000668e+01,2.218450270000000002e-01,2.727147543500000211e+02,1.024513178999999923e+02,9.220673338000000285e+01,6.286324749999999995e+01,5.322262024999999852e+01,2.638884838500000285e+01,6.069801453000000180e+01,2.635917066500000061e+01,3.722935487499999851e+01,4.643638054999999554e+01,3.594978446500000047e+01,1.274252560000000045e+01
2.651937899999999848e-01,3.653094676499999878e+03,4.443018989500000316e+03,9.265212606000000406e+00,3.237029658500000551e+01,4.758628375499999663e+01,2.800664734500000122e+03,6.488036224999999035e+01,1.228986888999999962e+02,2.166561734999999933e-01,9.197540686499999651e+01,4.983965555500000022e+01,2.705122683499999766e+03,2.530361338499999846e+01,4.975813847999999950e+01,3.332889066000000184e+03,2.291223858000000035e+01,6.664431553500000405e+01,-6.773313919999999211e-01,2.729579279999999812e+02,1.024672853499999974e+02,9.235657656499999746e+01,6.286708932500000202e+01,5.319329340499999859e+01,2.606867570500000042e+01,6.074892663500000367e+01,2.646141996000000063e+01,3.723300363500000287e+01,4.641980840499999772e+01,3.592152778499999499e+01,1.221855589000000109e+01
2.647448259999999887e-01,3.649234478999999737e+03,4.449148826999999983e+03,9.220773506499998717e+00,3.249324948999999663e+01,4.754729403500000018e+01,2.801539115000000038e+03,6.512005121999999346e+01,1.229032332499999995e+02,2.183300089999999916e-01,9.207746875999998792e+01,5.019961105999999518e+01,2.705902616999999736e+03,2.526253801000000010e+01,4.977373619499999791e+01,3.333793476499999997e+03,2.300610241000000045e+01,6.663219279000000483e+01,-3.281551160000000245e-01,2.732647586499999761e+02,1.024545026499999949e+02,9.259308038000000352e+01,6.287926230499999747e+01,5.319333943499999862e+01,2.604670508000000240e+01,6.060491933000000131e+01,2.669739695999999896e+01,3.722164481000000080e+01,4.644128251499999749e+01,3.596111051500000144e+01,1.162197395499999963e+01
2.658371929999999717e-01,3.658978796999999759e+03,4.450581379999999626e+03,9.226870934000000801e+00,3.233674107999999592e+01,4.750352574500000458e+01,2.800818534000000000e+03,6.507463006999999777e+01,1.229049398999999880e+02,2.219018899999999905e-01,9.206015330500000005e+01,5.022413527500000185e+01,2.705622533499999918e+03,2.520593285500000036e+01,4.998396635000000288e+01,3.333727641500000118e+03,2.287527982499999979e+01,6.665805296499999599e+01,1.678094449999999876e-02,2.729061087000000043e+02,1.024558688500000017e+02,9.227734842499999957e+01,6.289230140499999777e+01,5.317893974000000412e+01,2.614679448999999778e+01,6.048259024499999725e+01,2.713234157999999852e+01,3.719327185000000213e+01,4.643223728499999936e+01,3.595678559499999949e+01,1.324385528999999906e+01
2.662537969999999588e-01,3.663616950999999972e+03,4.446462478999999803e+03,9.254550908999998882e+00,3.242920338000000413e+01,4.754761881000000301e+01,2.800050860999999713e+03,6.493652142999999910e+01,1.228934283499999935e+02,2.215850564999999883e-01,9.200914009000000249e+01,4.994002044500000181e+01,2.704631499499999791e+03,2.528515308000000061e+01,4.990505549499999915e+01,3.332224661500000366e+03,2.280619348999999829e+01,6.665455066999999190e+01,-3.295145070000000120e-01,2.730053590500000382e+02,1.024657894999999996e+02,9.236202913500000022e+01,6.288202313499999718e+01,5.317310919000000524e+01,2.615760521499999669e+01,6.064519293000000033e+01,2.714879842999999937e+01,3.719901959499999577e+01,4.640879135000000133e+01,3.597512448500000204e+01,1.234560500499999947e+01
2.656174525000000175e-01,3.651773250500000358e+03,4.440749799499999426e+03,9.275499274499999558e+00,3.239912646499999482e+01,4.758345126999999763e+01,2.800194897999999739e+03,6.501986703500000431e+01,1.229005556999999982e+02,2.215010755000000053e-01,9.199094646000000353e+01,4.985935657000000276e+01,2.704687200500000017e+03,2.527850253500000122e+01,5.015756110000000234e+01,3.332420518500000071e+03,2.300582782000000037e+01,6.663311315500000376e+01,-1.559760729999999929e-01,2.729998946499999875e+02,1.024687758500000001e+02,9.239988227000000620e+01,6.287777236000000158e+01,5.318591094500000338e+01,2.613176378000000000e+01,6.072911653999999970e+01,2.712453149000000252e+01,3.722746223000000043e+01,4.641565520000000333e+01,3.592227147999999914e+01,1.263241383499999948e+01
2.638838295000000000e-01,3.653945215499999904e+03,4.444078746499999397e+03,9.238891188000000199e+00,3.249926295499999895e+01,4.759767593499999805e+01,2.800737823999999819e+03,6.503428698499999427e+01,1.228973502000000053e+02,2.221745574999999806e-01,9.201299148499998637e+01,4.962343775000000079e+01,2.705222259000000122e+03,2.530196219999999840e+01,4.997487077000000255e+01,3.333009277999999995e+03,2.282796076999999713e+01,6.663239092500000993e+01,-2.761294759999999848e-01,2.729612099999999941e+02,1.024597537500000044e+02,9.230784137499999531e+01,6.287235423999999995e+01,5.320315601000000072e+01,2.603060159500000026e+01,6.069816912999999658e+01,2.722691427000000175e+01,3.724581726499999945e+01,4.645538621500000431e+01,3.595075871499999920e+01,1.195226930000000110e+01
2.636701564999999747e-01,3.657331702999999834e+03,4.444847127499999260e+03,9.227655833500000071e+00,3.246453511999999364e+01,4.759701195499999926e+01,2.800310152999999900e+03,6.493761016499999528e+01,1.228917781000000105e+02,2.223016689999999795e-01,9.197600088499999060e+01,5.025109888499999755e+01,2.704480663499999991e+03,2.526148434499999951e+01,5.005508546000000081e+01,3.332233530500000143e+03,2.290822616999999894e+01,6.662770904000001337e+01,3.760125479999999465e-01,2.729191341000000079e+02,1.024722779999999887e+02,9.227647057499999050e+01,6.285683907499999634e+01,5.320040626499999803e+01,2.588823443500000110e+01,6.059512884000000099e+01,2.728968979500000103e+01,3.722760705000000314e+01,4.643614771000000019e+01,3.590039577500000689e+01,1.258847437500000055e+01
2.638546244999999679e-01,3.660593872999999803e+03,4.448285710500000278e+03,9.208846888000000064e+00,3.248910193000000390e+01,4.760537548499999616e+01,2.799215034500000002e+03,6.489113706500000944e+01,1.228873805000000061e+02,2.203796769999999960e-01,9.190533100499999364e+01,4.967232312999999522e+01,2.703621781499999997e+03,2.528484381999999897e+01,4.999934361500000080e+01,3.331140392999999676e+03,2.294306020499999832e+01,6.660971990999999548e+01,-5.202322400000000679e-02,2.730593367499999999e+02,1.024881849500000044e+02,9.227870429000000740e+01,6.285594508500000188e+01,5.321144190500000093e+01,2.593997812500000322e+01,6.051504425999999626e+01,2.711921998500000086e+01,3.722330559499999936e+01,4.643351383499999940e+01,3.590164972499999863e+01,1.174090731000000076e+01
2.653238114999999508e-01,3.648868329500000073e+03,4.440306027999999969e+03,9.187984200999999018e+00,3.231306925999999891e+01,4.762228525000000445e+01,2.800187524500000109e+03,6.496198008499999332e+01,1.229051292500000017e+02,2.210861694999999849e-01,9.209409669999999437e+01,4.970165566000000013e+01,2.704630339000000276e+03,2.525243254000000093e+01,4.949115223500000127e+01,3.332397404000000279e+03,2.290990078000000096e+01,6.663537715999999023e+01,1.567743859999999878e-01,2.730453690499999766e+02,1.024693163000000027e+02,9.251486317999999187e+01,6.287259719499999733e+01,5.318002947499999777e+01,2.606019529999999662e+01,6.045964604000000264e+01,2.704109285999999912e+01,3.722541055499999629e+01,4.641482955000000032e+01,3.593885438000000221e+01,1.338833448500000145e+01
2.659555124999999909e-01,3.658411876500000290e+03,4.444667152500000157e+03,9.214804457499999657e+00,3.249122001499999612e+01,4.753641404500000078e+01,2.799277818000000025e+03,6.486854959500000462e+01,1.229005616999999972e+02,2.204265794999999972e-01,9.199908202500000698e+01,5.034553361500000079e+01,2.703904811000000336e+03,2.534036267500000150e+01,4.975068910499999930e+01,3.331357291499999974e+03,2.289199993999999805e+01,6.664908092999999667e+01,-6.981072105000000194e-01,2.729294681999999739e+02,1.024744532500000105e+02,9.229252859999999714e+01,6.291244470499999863e+01,5.316883359999999925e+01,2.616771141499999942e+01,6.060615065999999729e+01,2.692819237999999871e+01,3.725125312999999494e+01,4.644929337000000658e+01,3.590314398499999982e+01,1.192854079499999997e+01
